@relation 'trainingData-weka.filters.unsupervised.attribute.Remove-R1-11,13,15'

@attribute duration numeric
@attribute pdays numeric
@attribute poutcome {unknown,failure,other,success}
@attribute termDeposit {no,yes}

@data
141,-1,unknown,no
295,-1,unknown,no
198,-1,unknown,no
92,-1,unknown,no
504,-1,unknown,no
68,-1,unknown,no
101,-1,unknown,no
121,-1,unknown,no
264,-1,unknown,no
153,-1,unknown,no
1293,-1,unknown,yes
150,-1,unknown,no
74,-1,unknown,no
227,-1,unknown,no
129,-1,unknown,no
323,-1,unknown,no
101,-1,unknown,no
128,-1,unknown,no
193,-1,unknown,no
133,-1,unknown,no
501,-1,unknown,no
131,-1,unknown,no
109,-1,unknown,no
339,-1,unknown,no
143,-1,unknown,no
149,-1,unknown,no
256,-1,unknown,no
332,-1,unknown,no
290,-1,unknown,no
80,-1,unknown,no
58,-1,unknown,no
119,-1,unknown,no
145,-1,unknown,no
145,-1,unknown,no
126,-1,unknown,no
204,-1,unknown,no
178,-1,unknown,no
225,-1,unknown,no
160,-1,unknown,no
97,-1,unknown,no
391,-1,unknown,no
130,-1,unknown,no
276,-1,unknown,no
452,-1,unknown,no
129,-1,unknown,no
164,-1,unknown,no
195,-1,unknown,no
117,-1,unknown,no
306,-1,unknown,no
55,-1,unknown,no
194,-1,unknown,no
156,-1,unknown,no
175,-1,unknown,no
419,-1,unknown,no
190,-1,unknown,no
323,-1,unknown,no
409,-1,unknown,no
176,-1,unknown,no
406,-1,unknown,no
113,-1,unknown,no
222,-1,unknown,no
183,-1,unknown,no
90,-1,unknown,no
275,-1,unknown,no
96,-1,unknown,no
21,-1,unknown,no
163,-1,unknown,no
950,-1,unknown,yes
99,-1,unknown,no
120,-1,unknown,no
129,-1,unknown,no
119,-1,unknown,no
74,-1,unknown,no
687,-1,unknown,yes
224,-1,unknown,no
289,-1,unknown,no
163,-1,unknown,no
155,-1,unknown,no
73,-1,unknown,no
299,-1,unknown,no
209,-1,unknown,no
131,-1,unknown,no
587,-1,unknown,no
191,-1,unknown,no
274,-1,unknown,no
80,-1,unknown,no
95,-1,unknown,no
168,-1,unknown,no
360,-1,unknown,no
12,-1,unknown,no
133,-1,unknown,no
69,-1,unknown,no
82,-1,unknown,no
119,-1,unknown,no
258,-1,unknown,no
696,-1,unknown,no
105,-1,unknown,no
387,-1,unknown,no
243,-1,unknown,no
60,-1,unknown,no
91,-1,unknown,no
103,-1,unknown,no
281,-1,unknown,no
100,-1,unknown,no
111,-1,unknown,no
528,-1,unknown,no
144,-1,unknown,no
120,-1,unknown,no
102,-1,unknown,no
92,-1,unknown,no
124,-1,unknown,no
79,-1,unknown,no
153,-1,unknown,no
98,-1,unknown,no
551,-1,unknown,no
181,-1,unknown,no
386,-1,unknown,no
349,-1,unknown,no
358,-1,unknown,no
197,-1,unknown,no
245,-1,unknown,no
168,-1,unknown,no
111,-1,unknown,no
28,-1,unknown,no
280,-1,unknown,no
15,-1,unknown,no
824,-1,unknown,no
99,-1,unknown,no
486,-1,unknown,no
156,-1,unknown,no
53,-1,unknown,no
328,-1,unknown,no
19,-1,unknown,no
144,-1,unknown,no
42,-1,unknown,no
117,-1,unknown,no
1032,-1,unknown,yes
141,-1,unknown,no
153,-1,unknown,no
202,-1,unknown,no
294,-1,unknown,no
130,-1,unknown,no
729,-1,unknown,no
18,-1,unknown,no
285,-1,unknown,no
367,-1,unknown,no
178,-1,unknown,no
86,-1,unknown,no
255,-1,unknown,no
155,-1,unknown,no
88,-1,unknown,no
134,-1,unknown,no
88,-1,unknown,no
199,-1,unknown,no
211,-1,unknown,no
68,-1,unknown,no
44,-1,unknown,no
171,-1,unknown,no
158,-1,unknown,no
59,-1,unknown,no
61,-1,unknown,no
61,-1,unknown,no
106,-1,unknown,no
392,-1,unknown,no
313,-1,unknown,no
82,-1,unknown,no
109,-1,unknown,no
135,-1,unknown,no
121,-1,unknown,no
97,-1,unknown,no
37,-1,unknown,no
221,-1,unknown,no
105,-1,unknown,no
268,-1,unknown,no
160,-1,unknown,no
205,-1,unknown,no
599,-1,unknown,no
290,-1,unknown,yes
249,-1,unknown,no
137,-1,unknown,no
231,-1,unknown,no
119,-1,unknown,no
308,-1,unknown,no
147,-1,unknown,no
123,-1,unknown,no
199,-1,unknown,no
219,-1,unknown,no
112,-1,unknown,no
173,-1,unknown,no
228,-1,unknown,no
207,-1,unknown,no
256,-1,unknown,no
85,-1,unknown,no
207,-1,unknown,no
187,-1,unknown,no
152,-1,unknown,no
836,-1,unknown,yes
242,-1,unknown,no
235,-1,unknown,no
561,-1,unknown,no
159,-1,unknown,no
1200,-1,unknown,no
173,-1,unknown,no
103,-1,unknown,no
480,-1,unknown,yes
46,-1,unknown,no
108,-1,unknown,no
129,-1,unknown,no
80,-1,unknown,no
83,-1,unknown,no
582,-1,unknown,no
190,-1,unknown,no
255,-1,unknown,no
117,-1,unknown,no
143,-1,unknown,no
216,-1,unknown,no
143,-1,unknown,no
43,-1,unknown,no
154,-1,unknown,no
649,-1,unknown,yes
155,-1,unknown,no
162,-1,unknown,no
30,-1,unknown,no
50,-1,unknown,no
81,-1,unknown,no
181,-1,unknown,no
142,-1,unknown,no
55,-1,unknown,no
76,-1,unknown,no
160,-1,unknown,no
120,-1,unknown,no
256,-1,unknown,no
322,-1,unknown,no
156,-1,unknown,no
50,-1,unknown,no
64,-1,unknown,no
18,-1,unknown,no
483,-1,unknown,no
212,-1,unknown,no
239,-1,unknown,no
129,-1,unknown,no
150,-1,unknown,no
257,-1,unknown,no
133,-1,unknown,no
391,-1,unknown,no
127,-1,unknown,no
138,-1,unknown,no
128,-1,unknown,no
140,-1,unknown,no
88,-1,unknown,no
97,-1,unknown,no
157,-1,unknown,no
921,-1,unknown,yes
84,-1,unknown,no
113,-1,unknown,no
179,-1,unknown,no
53,-1,unknown,no
155,-1,unknown,no
467,-1,unknown,yes
70,-1,unknown,no
231,-1,unknown,no
124,-1,unknown,no
158,-1,unknown,no
90,-1,unknown,no
98,-1,unknown,no
289,-1,unknown,no
110,-1,unknown,no
123,-1,unknown,no
328,-1,unknown,no
193,-1,unknown,no
351,-1,unknown,no
203,-1,unknown,no
552,-1,unknown,yes
79,-1,unknown,no
89,-1,unknown,no
93,-1,unknown,no
387,-1,unknown,no
162,-1,unknown,no
93,-1,unknown,no
108,-1,unknown,no
552,-1,unknown,no
209,-1,unknown,no
263,-1,unknown,no
105,-1,unknown,no
75,-1,unknown,no
360,-1,unknown,no
219,-1,unknown,no
113,-1,unknown,no
196,-1,unknown,no
129,-1,unknown,no
118,-1,unknown,no
138,-1,unknown,no
204,-1,unknown,no
112,-1,unknown,no
107,-1,unknown,no
123,-1,unknown,no
75,-1,unknown,no
156,-1,unknown,no
332,-1,unknown,no
55,-1,unknown,no
184,-1,unknown,no
237,-1,unknown,no
122,-1,unknown,no
25,-1,unknown,no
211,-1,unknown,no
71,-1,unknown,no
172,-1,unknown,no
119,-1,unknown,no
87,-1,unknown,no
200,-1,unknown,no
214,-1,unknown,no
95,-1,unknown,no
195,-1,unknown,no
210,-1,unknown,no
413,-1,unknown,no
472,-1,unknown,no
352,-1,unknown,no
171,-1,unknown,no
212,-1,unknown,no
197,-1,unknown,no
76,-1,unknown,no
161,-1,unknown,no
140,-1,unknown,no
65,-1,unknown,no
687,-1,unknown,no
285,-1,unknown,no
75,-1,unknown,no
513,-1,unknown,no
744,-1,unknown,no
177,-1,unknown,no
184,-1,unknown,no
103,-1,unknown,no
194,-1,unknown,no
94,-1,unknown,no
88,-1,unknown,no
239,-1,unknown,no
414,-1,unknown,no
252,-1,unknown,no
113,-1,unknown,no
447,-1,unknown,no
379,-1,unknown,no
15,-1,unknown,no
203,-1,unknown,no
173,-1,unknown,no
82,-1,unknown,no
162,-1,unknown,no
174,-1,unknown,no
1408,-1,unknown,yes
132,-1,unknown,no
70,-1,unknown,no
293,-1,unknown,no
118,-1,unknown,no
584,-1,unknown,no
718,-1,unknown,yes
174,-1,unknown,no
69,-1,unknown,no
95,-1,unknown,no
94,-1,unknown,no
921,-1,unknown,yes
174,-1,unknown,no
111,-1,unknown,no
245,-1,unknown,no
156,-1,unknown,no
243,-1,unknown,no
358,-1,unknown,no
430,-1,unknown,no
132,-1,unknown,no
327,-1,unknown,no
627,-1,unknown,yes
251,-1,unknown,no
175,-1,unknown,no
687,-1,unknown,no
196,-1,unknown,no
696,-1,unknown,no
304,-1,unknown,no
129,-1,unknown,no
132,-1,unknown,no
291,-1,unknown,no
216,-1,unknown,no
157,-1,unknown,no
92,-1,unknown,no
135,-1,unknown,no
252,-1,unknown,no
68,-1,unknown,no
174,-1,unknown,no
170,-1,unknown,no
165,-1,unknown,no
67,-1,unknown,no
896,-1,unknown,no
625,-1,unknown,yes
147,-1,unknown,no
76,-1,unknown,no
79,-1,unknown,no
113,-1,unknown,no
133,-1,unknown,no
83,-1,unknown,no
319,-1,unknown,no
471,-1,unknown,no
113,-1,unknown,no
209,-1,unknown,no
216,-1,unknown,no
703,-1,unknown,yes
345,-1,unknown,no
78,-1,unknown,no
210,-1,unknown,no
41,-1,unknown,no
208,-1,unknown,no
66,-1,unknown,no
173,-1,unknown,no
160,-1,unknown,no
124,-1,unknown,no
381,-1,unknown,no
83,-1,unknown,no
221,-1,unknown,no
195,-1,unknown,no
44,-1,unknown,no
46,-1,unknown,no
278,-1,unknown,no
126,-1,unknown,no
225,-1,unknown,no
200,-1,unknown,no
85,-1,unknown,no
77,-1,unknown,no
135,-1,unknown,no
96,-1,unknown,no
1464,-1,unknown,no
111,-1,unknown,no
220,-1,unknown,no
111,-1,unknown,no
92,-1,unknown,no
432,-1,unknown,no
169,-1,unknown,no
182,-1,unknown,no
96,-1,unknown,no
398,-1,unknown,no
310,-1,unknown,no
189,-1,unknown,no
66,-1,unknown,no
115,-1,unknown,no
246,-1,unknown,no
63,-1,unknown,no
971,-1,unknown,no
210,-1,unknown,no
311,-1,unknown,no
140,-1,unknown,no
98,-1,unknown,no
218,-1,unknown,no
102,-1,unknown,no
211,-1,unknown,no
331,-1,unknown,no
238,-1,unknown,no
82,-1,unknown,no
396,-1,unknown,no
351,-1,unknown,no
273,-1,unknown,no
103,-1,unknown,no
121,-1,unknown,no
429,-1,unknown,no
167,-1,unknown,no
120,-1,unknown,no
118,-1,unknown,no
101,-1,unknown,no
180,-1,unknown,no
40,-1,unknown,no
1503,-1,unknown,yes
384,-1,unknown,no
289,-1,unknown,no
120,-1,unknown,no
115,-1,unknown,no
234,-1,unknown,no
129,-1,unknown,no
126,-1,unknown,no
161,-1,unknown,no
644,-1,unknown,yes
139,-1,unknown,no
776,-1,unknown,no
173,-1,unknown,no
65,-1,unknown,no
93,-1,unknown,no
223,-1,unknown,no
62,-1,unknown,no
141,-1,unknown,no
104,-1,unknown,no
376,-1,unknown,no
140,-1,unknown,no
119,-1,unknown,no
117,-1,unknown,no
148,-1,unknown,no
76,-1,unknown,no
588,-1,unknown,no
121,-1,unknown,no
913,-1,unknown,yes
1111,-1,unknown,no
205,-1,unknown,no
282,-1,unknown,no
97,-1,unknown,no
76,-1,unknown,no
243,-1,unknown,no
321,-1,unknown,no
183,-1,unknown,no
299,-1,unknown,no
179,-1,unknown,no
64,-1,unknown,no
335,-1,unknown,no
115,-1,unknown,no
169,-1,unknown,no
90,-1,unknown,no
194,-1,unknown,no
819,-1,unknown,yes
139,-1,unknown,no
104,-1,unknown,no
91,-1,unknown,no
135,-1,unknown,no
123,-1,unknown,no
136,-1,unknown,no
137,-1,unknown,no
545,-1,unknown,no
58,-1,unknown,no
230,-1,unknown,no
329,-1,unknown,no
86,-1,unknown,no
212,-1,unknown,no
898,-1,unknown,no
180,-1,unknown,no
241,-1,unknown,no
137,-1,unknown,no
238,-1,unknown,no
97,-1,unknown,no
43,-1,unknown,no
122,-1,unknown,no
12,-1,unknown,no
172,-1,unknown,no
419,-1,unknown,no
575,-1,unknown,no
238,-1,unknown,no
107,-1,unknown,no
175,-1,unknown,no
156,-1,unknown,no
89,-1,unknown,no
660,-1,unknown,no
111,-1,unknown,no
946,-1,unknown,yes
55,-1,unknown,no
1532,-1,unknown,yes
283,-1,unknown,no
202,-1,unknown,no
74,-1,unknown,no
138,-1,unknown,no
67,-1,unknown,no
1026,-1,unknown,no
114,-1,unknown,no
93,-1,unknown,no
140,-1,unknown,no
508,-1,unknown,no
91,-1,unknown,no
719,-1,unknown,no
71,-1,unknown,no
381,-1,unknown,no
191,-1,unknown,no
45,-1,unknown,no
133,-1,unknown,no
144,-1,unknown,no
114,-1,unknown,no
70,-1,unknown,no
87,-1,unknown,no
129,-1,unknown,no
500,-1,unknown,no
362,-1,unknown,no
121,-1,unknown,no
102,-1,unknown,no
50,-1,unknown,no
132,-1,unknown,no
161,-1,unknown,no
154,-1,unknown,no
190,-1,unknown,no
81,-1,unknown,yes
148,-1,unknown,no
406,-1,unknown,no
396,-1,unknown,no
151,-1,unknown,no
150,-1,unknown,no
242,-1,unknown,no
394,-1,unknown,no
126,-1,unknown,no
224,-1,unknown,no
686,-1,unknown,yes
415,-1,unknown,no
183,-1,unknown,no
301,-1,unknown,no
94,-1,unknown,no
42,-1,unknown,no
239,-1,unknown,no
159,-1,unknown,no
231,-1,unknown,no
1877,-1,unknown,yes
310,-1,unknown,no
140,-1,unknown,no
142,-1,unknown,no
184,-1,unknown,no
169,-1,unknown,no
120,-1,unknown,no
314,-1,unknown,no
189,-1,unknown,no
148,-1,unknown,no
299,-1,unknown,no
196,-1,unknown,no
280,-1,unknown,no
300,-1,unknown,no
160,-1,unknown,no
247,-1,unknown,no
122,-1,unknown,no
379,-1,unknown,no
494,-1,unknown,no
195,-1,unknown,no
163,-1,unknown,no
36,-1,unknown,no
331,-1,unknown,no
153,-1,unknown,no
269,-1,unknown,no
202,-1,unknown,no
92,-1,unknown,no
351,-1,unknown,no
239,-1,unknown,no
82,-1,unknown,no
97,-1,unknown,no
242,-1,unknown,no
360,-1,unknown,no
169,-1,unknown,no
118,-1,unknown,no
203,-1,unknown,no
136,-1,unknown,no
122,-1,unknown,no
76,-1,unknown,no
150,-1,unknown,no
142,-1,unknown,no
122,-1,unknown,no
99,-1,unknown,no
154,-1,unknown,no
586,-1,unknown,no
1123,-1,unknown,yes
87,-1,unknown,no
167,-1,unknown,no
135,-1,unknown,no
111,-1,unknown,no
78,-1,unknown,no
40,-1,unknown,no
34,-1,unknown,no
95,-1,unknown,no
67,-1,unknown,no
644,-1,unknown,no
57,-1,unknown,no
119,-1,unknown,no
576,-1,unknown,yes
579,-1,unknown,yes
136,-1,unknown,no
313,-1,unknown,no
1241,-1,unknown,no
147,-1,unknown,no
136,-1,unknown,no
119,-1,unknown,no
109,-1,unknown,no
65,-1,unknown,no
739,-1,unknown,yes
252,-1,unknown,no
227,-1,unknown,no
158,-1,unknown,no
86,-1,unknown,no
77,-1,unknown,no
296,-1,unknown,no
234,-1,unknown,no
90,-1,unknown,no
82,-1,unknown,no
54,-1,unknown,no
520,-1,unknown,yes
157,-1,unknown,no
192,-1,unknown,no
229,-1,unknown,no
16,-1,unknown,no
215,-1,unknown,no
125,-1,unknown,no
146,-1,unknown,no
94,-1,unknown,no
705,-1,unknown,no
205,-1,unknown,no
73,-1,unknown,no
107,-1,unknown,no
77,-1,unknown,no
944,-1,unknown,no
139,-1,unknown,no
119,-1,unknown,no
492,-1,unknown,no
82,-1,unknown,no
125,-1,unknown,no
115,-1,unknown,no
80,-1,unknown,no
82,-1,unknown,no
210,-1,unknown,no
78,-1,unknown,no
362,-1,unknown,no
73,-1,unknown,no
136,-1,unknown,no
119,-1,unknown,no
314,-1,unknown,no
79,-1,unknown,no
257,-1,unknown,no
24,-1,unknown,no
69,-1,unknown,no
1329,-1,unknown,yes
358,-1,unknown,no
73,-1,unknown,no
55,-1,unknown,no
268,-1,unknown,no
111,-1,unknown,no
72,-1,unknown,no
73,-1,unknown,no
67,-1,unknown,no
101,-1,unknown,no
192,-1,unknown,no
286,-1,unknown,no
73,-1,unknown,no
85,-1,unknown,no
78,-1,unknown,no
197,-1,unknown,no
46,-1,unknown,no
278,-1,unknown,no
91,-1,unknown,no
132,-1,unknown,no
148,-1,unknown,no
121,-1,unknown,no
164,-1,unknown,no
171,-1,unknown,no
256,-1,unknown,no
259,-1,unknown,no
686,-1,unknown,yes
168,-1,unknown,no
220,-1,unknown,no
72,-1,unknown,no
92,-1,unknown,no
58,-1,unknown,no
80,-1,unknown,no
92,-1,unknown,no
205,-1,unknown,no
168,-1,unknown,no
565,-1,unknown,yes
363,-1,unknown,no
336,-1,unknown,no
232,-1,unknown,no
239,-1,unknown,no
243,-1,unknown,no
147,-1,unknown,no
91,-1,unknown,no
149,-1,unknown,no
128,-1,unknown,no
112,-1,unknown,no
19,-1,unknown,no
73,-1,unknown,no
604,-1,unknown,yes
22,-1,unknown,no
137,-1,unknown,no
119,-1,unknown,no
1809,-1,unknown,no
47,-1,unknown,no
48,-1,unknown,no
102,-1,unknown,no
180,-1,unknown,no
243,-1,unknown,no
79,-1,unknown,no
120,-1,unknown,no
86,-1,unknown,no
101,-1,unknown,no
508,-1,unknown,no
71,-1,unknown,no
233,-1,unknown,no
557,-1,unknown,no
247,-1,unknown,no
379,-1,unknown,no
295,-1,unknown,no
212,-1,unknown,no
238,-1,unknown,no
251,-1,unknown,no
374,-1,unknown,no
117,-1,unknown,no
73,-1,unknown,no
107,-1,unknown,no
72,-1,unknown,no
171,-1,unknown,no
199,-1,unknown,no
239,-1,unknown,no
69,-1,unknown,no
198,-1,unknown,no
195,-1,unknown,no
385,-1,unknown,no
371,-1,unknown,no
714,-1,unknown,no
105,-1,unknown,no
91,-1,unknown,no
10,-1,unknown,no
132,-1,unknown,no
1241,-1,unknown,yes
219,-1,unknown,no
61,-1,unknown,no
28,-1,unknown,no
80,-1,unknown,no
607,-1,unknown,no
186,-1,unknown,no
527,-1,unknown,no
173,-1,unknown,no
222,-1,unknown,no
277,-1,unknown,no
175,-1,unknown,no
309,-1,unknown,no
96,-1,unknown,no
511,-1,unknown,no
55,-1,unknown,no
82,-1,unknown,no
215,-1,unknown,no
347,-1,unknown,no
154,-1,unknown,no
618,-1,unknown,no
460,-1,unknown,no
105,-1,unknown,no
157,-1,unknown,no
122,-1,unknown,no
661,-1,unknown,no
296,-1,unknown,no
323,-1,unknown,no
112,-1,unknown,no
381,-1,unknown,no
79,-1,unknown,no
30,-1,unknown,no
602,-1,unknown,no
332,-1,unknown,no
108,-1,unknown,no
121,-1,unknown,no
436,-1,unknown,no
215,-1,unknown,no
105,-1,unknown,no
192,-1,unknown,no
143,-1,unknown,no
34,-1,unknown,no
289,-1,unknown,no
239,-1,unknown,no
78,-1,unknown,no
353,-1,unknown,no
210,-1,unknown,no
145,-1,unknown,no
101,-1,unknown,no
166,-1,unknown,no
140,-1,unknown,no
98,-1,unknown,no
547,-1,unknown,no
90,-1,unknown,no
155,-1,unknown,no
120,-1,unknown,no
209,-1,unknown,no
195,-1,unknown,no
90,-1,unknown,no
263,-1,unknown,no
98,-1,unknown,no
160,-1,unknown,no
216,-1,unknown,no
82,-1,unknown,no
207,-1,unknown,no
142,-1,unknown,no
197,-1,unknown,no
9,-1,unknown,no
148,-1,unknown,no
94,-1,unknown,no
124,-1,unknown,no
121,-1,unknown,no
199,-1,unknown,no
173,-1,unknown,no
299,-1,unknown,no
268,-1,unknown,no
155,-1,unknown,no
112,-1,unknown,no
135,-1,unknown,no
208,-1,unknown,no
138,-1,unknown,no
392,-1,unknown,no
132,-1,unknown,no
283,-1,unknown,no
148,-1,unknown,no
110,-1,unknown,no
174,-1,unknown,no
200,-1,unknown,no
311,-1,unknown,no
206,-1,unknown,no
116,-1,unknown,no
139,-1,unknown,no
87,-1,unknown,no
626,-1,unknown,yes
103,-1,unknown,no
116,-1,unknown,no
162,-1,unknown,no
48,-1,unknown,no
540,-1,unknown,no
191,-1,unknown,no
342,-1,unknown,no
209,-1,unknown,no
91,-1,unknown,no
196,-1,unknown,no
110,-1,unknown,no
57,-1,unknown,no
102,-1,unknown,no
88,-1,unknown,no
68,-1,unknown,no
141,-1,unknown,no
160,-1,unknown,no
472,-1,unknown,no
63,-1,unknown,no
85,-1,unknown,no
132,-1,unknown,no
425,-1,unknown,no
50,-1,unknown,no
129,-1,unknown,no
66,-1,unknown,no
121,-1,unknown,no
143,-1,unknown,no
99,-1,unknown,no
112,-1,unknown,no
961,-1,unknown,yes
87,-1,unknown,no
463,-1,unknown,no
67,-1,unknown,no
103,-1,unknown,no
234,-1,unknown,no
80,-1,unknown,no
83,-1,unknown,no
136,-1,unknown,no
417,-1,unknown,no
343,-1,unknown,no
119,-1,unknown,no
87,-1,unknown,no
217,-1,unknown,no
150,-1,unknown,no
129,-1,unknown,no
104,-1,unknown,no
93,-1,unknown,no
113,-1,unknown,no
84,-1,unknown,no
147,-1,unknown,no
125,-1,unknown,no
97,-1,unknown,no
167,-1,unknown,no
96,-1,unknown,no
123,-1,unknown,no
342,-1,unknown,no
472,-1,unknown,yes
62,-1,unknown,no
108,-1,unknown,no
143,-1,unknown,no
152,-1,unknown,no
110,-1,unknown,no
40,-1,unknown,no
272,-1,unknown,no
122,-1,unknown,no
59,-1,unknown,no
57,-1,unknown,no
301,-1,unknown,no
343,-1,unknown,no
133,-1,unknown,no
508,-1,unknown,no
72,-1,unknown,no
111,-1,unknown,no
1152,-1,unknown,yes
284,-1,unknown,no
157,-1,unknown,no
116,-1,unknown,no
146,-1,unknown,no
115,-1,unknown,no
72,-1,unknown,no
72,-1,unknown,no
140,-1,unknown,no
88,-1,unknown,no
150,-1,unknown,no
159,-1,unknown,no
177,-1,unknown,no
606,-1,unknown,yes
248,-1,unknown,no
132,-1,unknown,no
93,-1,unknown,no
121,-1,unknown,no
92,-1,unknown,no
65,-1,unknown,no
324,-1,unknown,no
154,-1,unknown,no
140,-1,unknown,no
54,-1,unknown,no
14,-1,unknown,no
390,-1,unknown,no
42,-1,unknown,no
74,-1,unknown,no
23,-1,unknown,no
228,-1,unknown,no
115,-1,unknown,no
57,-1,unknown,no
15,-1,unknown,no
728,-1,unknown,no
262,-1,unknown,no
72,-1,unknown,no
9,-1,unknown,no
11,-1,unknown,no
213,-1,unknown,no
211,-1,unknown,no
422,-1,unknown,no
68,-1,unknown,no
111,-1,unknown,no
36,-1,unknown,no
169,-1,unknown,no
734,-1,unknown,no
14,-1,unknown,no
69,-1,unknown,no
69,-1,unknown,no
692,-1,unknown,no
151,-1,unknown,no
164,-1,unknown,no
198,-1,unknown,no
454,-1,unknown,no
64,-1,unknown,no
30,-1,unknown,no
81,-1,unknown,no
731,-1,unknown,yes
433,-1,unknown,no
361,-1,unknown,no
304,-1,unknown,no
160,-1,unknown,no
272,-1,unknown,no
53,-1,unknown,no
323,-1,unknown,no
103,-1,unknown,no
163,-1,unknown,no
54,-1,unknown,no
87,-1,unknown,no
454,-1,unknown,no
134,-1,unknown,no
265,-1,unknown,no
280,-1,unknown,no
62,-1,unknown,no
131,-1,unknown,no
89,-1,unknown,no
119,-1,unknown,no
105,-1,unknown,no
930,-1,unknown,yes
484,-1,unknown,no
93,-1,unknown,no
153,-1,unknown,no
121,-1,unknown,no
630,-1,unknown,yes
81,-1,unknown,no
141,-1,unknown,no
106,-1,unknown,no
702,-1,unknown,no
50,-1,unknown,no
770,-1,unknown,no
313,-1,unknown,no
113,-1,unknown,no
348,-1,unknown,no
142,-1,unknown,no
256,-1,unknown,no
56,-1,unknown,no
122,-1,unknown,no
342,-1,unknown,no
124,-1,unknown,no
378,-1,unknown,no
139,-1,unknown,no
170,-1,unknown,no
51,-1,unknown,no
56,-1,unknown,no
115,-1,unknown,no
43,-1,unknown,no
366,-1,unknown,yes
36,-1,unknown,no
119,-1,unknown,no
121,-1,unknown,no
431,-1,unknown,no
63,-1,unknown,no
618,-1,unknown,no
202,-1,unknown,no
392,-1,unknown,no
144,-1,unknown,no
56,-1,unknown,no
121,-1,unknown,no
60,-1,unknown,no
75,-1,unknown,no
99,-1,unknown,no
108,-1,unknown,no
358,-1,unknown,no
308,-1,unknown,no
240,-1,unknown,no
45,-1,unknown,no
98,-1,unknown,no
90,-1,unknown,no
83,-1,unknown,no
128,-1,unknown,no
941,-1,unknown,no
56,-1,unknown,no
1374,-1,unknown,yes
249,-1,unknown,no
90,-1,unknown,no
19,-1,unknown,no
69,-1,unknown,no
127,-1,unknown,no
122,-1,unknown,no
179,-1,unknown,no
66,-1,unknown,no
106,-1,unknown,no
109,-1,unknown,no
435,-1,unknown,no
209,-1,unknown,no
958,-1,unknown,yes
95,-1,unknown,no
664,-1,unknown,yes
479,-1,unknown,no
427,-1,unknown,no
60,-1,unknown,no
49,-1,unknown,no
102,-1,unknown,no
73,-1,unknown,no
179,-1,unknown,no
175,-1,unknown,no
0,-1,unknown,no
388,-1,unknown,yes
85,-1,unknown,no
42,-1,unknown,no
146,-1,unknown,no
105,-1,unknown,no
112,-1,unknown,no
55,-1,unknown,no
67,-1,unknown,no
94,-1,unknown,no
135,-1,unknown,no
60,-1,unknown,no
276,-1,unknown,no
159,-1,unknown,no
26,-1,unknown,no
93,-1,unknown,no
137,-1,unknown,no
64,-1,unknown,no
87,-1,unknown,no
106,-1,unknown,no
108,-1,unknown,no
60,-1,unknown,no
92,-1,unknown,no
274,-1,unknown,no
178,-1,unknown,no
80,-1,unknown,no
81,-1,unknown,no
395,-1,unknown,no
317,-1,unknown,no
217,-1,unknown,no
221,-1,unknown,no
634,-1,unknown,no
700,-1,unknown,no
67,-1,unknown,no
185,-1,unknown,no
17,-1,unknown,no
165,-1,unknown,no
210,-1,unknown,no
64,-1,unknown,no
131,-1,unknown,no
252,-1,unknown,no
14,-1,unknown,no
748,-1,unknown,no
267,-1,unknown,no
176,-1,unknown,no
104,-1,unknown,no
181,-1,unknown,no
29,-1,unknown,no
176,-1,unknown,no
28,-1,unknown,no
345,-1,unknown,no
191,-1,unknown,no
18,-1,unknown,no
541,-1,unknown,no
137,-1,unknown,no
94,-1,unknown,no
259,-1,unknown,no
146,-1,unknown,no
153,-1,unknown,no
103,-1,unknown,no
142,-1,unknown,no
392,-1,unknown,no
123,-1,unknown,no
239,-1,unknown,no
286,-1,unknown,no
358,-1,unknown,no
126,-1,unknown,no
417,-1,unknown,no
131,-1,unknown,no
392,-1,unknown,no
24,-1,unknown,no
80,-1,unknown,no
119,-1,unknown,no
168,-1,unknown,no
460,-1,unknown,no
183,-1,unknown,no
189,-1,unknown,no
73,-1,unknown,no
10,-1,unknown,no
139,-1,unknown,no
168,-1,unknown,no
99,-1,unknown,no
43,-1,unknown,no
15,-1,unknown,no
204,-1,unknown,no
173,-1,unknown,no
169,-1,unknown,no
83,-1,unknown,no
428,-1,unknown,yes
164,-1,unknown,no
107,-1,unknown,no
130,-1,unknown,no
128,-1,unknown,no
484,-1,unknown,no
174,-1,unknown,no
240,-1,unknown,no
71,-1,unknown,no
210,-1,unknown,no
436,-1,unknown,no
79,-1,unknown,no
22,-1,unknown,no
101,-1,unknown,no
41,-1,unknown,no
31,-1,unknown,no
17,-1,unknown,no
301,-1,unknown,no
73,-1,unknown,no
12,-1,unknown,no
1000,-1,unknown,yes
333,-1,unknown,no
266,-1,unknown,no
362,-1,unknown,no
224,-1,unknown,no
241,-1,unknown,no
55,-1,unknown,no
74,-1,unknown,no
300,-1,unknown,no
130,-1,unknown,no
72,-1,unknown,no
96,-1,unknown,no
320,-1,unknown,no
301,-1,unknown,no
75,-1,unknown,no
78,-1,unknown,no
162,-1,unknown,no
271,-1,unknown,no
10,-1,unknown,no
39,-1,unknown,no
30,-1,unknown,no
257,-1,unknown,no
140,-1,unknown,no
63,-1,unknown,no
358,-1,unknown,no
120,-1,unknown,no
175,-1,unknown,no
112,-1,unknown,no
